_id,text,label
o-dang_ethos_707,"to be honest I am part of the LGBT community and to be in their shoes for a while it hurts you a lot, you want to be treated the same way as other being. they need to see that there is people that are in their church that are in the LGBT community going their. They need to notice them and how they are people like them.",0.0
o-dang_ethos_708,"To all the white people that might read this, know that I as a black man, will not criticize you based off the color of your skin. I know that there are good and bad people in all colors. Have a good day and God bless!",0.0
o-dang_ethos_709,"This video was super helpful and just very nice ! If you're reading this, please stick with us, alright ? I spent eight years hating myself, to the point of almost killing myself. Key word is almost - because i'm still here, and i'm so glad i stuck around. So take care of yourselves, please, because it's going to get better, and you'll want to be there to see it. All the love to you, Jack and Kati, and everyone out there. &lt;3",0.0
o-dang_ethos_710,This time the tables have turned,0.0
o-dang_ethos_711,This reminds me of me & my husband. I have rheumatoid arthritis & permanent damage in my ankles. I could not walk for 4 days recently AT ALL. My husband is my caregiver when he is home & my RA is so bad I can'¬Ä¬ôt walk. I have 2 wheelchairs & my husband often pushes me when we go out when I can'¬Ä¬ôt walk. I have canes EVERYWHERE. These 2 are SO CUTE! She is lucky to have him to reassure her. He'¬Ä¬ôs lucky to have her to laugh with.,0.0
o-dang_ethos_712,This literally made my emotional bi ass cry,0.0
o-dang_ethos_713,"this is my theory on the whole thing, was Michael strange yes , but his circumstances growing up he didn't have a childhood and I believe he was trying to be a child for the first time , I remember at the time it was happening just wondering why the parents would let their kids sleep with Michael . it is strange for an adult to be sleeping with the kids I know I sure wouldn't but then again I didn't grow up like Michael Jackson. these two men have had plenty of time to come out about Michael and they choose tell after he dies , their families were set up the whole time they were staying at Michael's house and I don't believe anything happened and if it did it was the parents fault more than anyone's would you let your kids sleep with Michael for any cost? I just have to take Michael's side on this since he ain't here to defend himself",0.0
o-dang_ethos_714,This is fake u liar bastard. He is ur actor u liar bastard,0.0
o-dang_ethos_715,This is a staged scene there is no license plate on this truck and it is a refrigerated trailer look at the facts people you can't drive a commercial truck down the roads of Texas without a dot cop pulling you over don' be fooled this whole thing doesn’t add up,0.0
o-dang_ethos_716,This guy gets my nerves!!!!  I'm a Christian who is a transgirl. Too bad for him,0.0
o-dang_ethos_717,"this doesn’t  represent mental illness correctly at all, it doesn't just randomly appear its always present",0.0
o-dang_ethos_718,This documentary is on point. This helped me through class ty boy,0.0
o-dang_ethos_719,"this actually makes me so angry. people are just stupidly looking for attention and want to make themselves feel like the most important human on earth. nobody pretends to have cancer or any dangerous physical illness too so why pretending to be “dEpReSsEd” and “aNxIoUs”. nobody should ever feel this way the way it really feels. He has no mental disorder, that’s a fact.",0.0
o-dang_ethos_720,They must be really suffering if they're throwing food all over the ground for the pigeons.,0.0
o-dang_ethos_721,they could have shot him in the legs no one gets in risk of dying,0.0
o-dang_ethos_722,"They are the most calm and patient police ever, also, did the bald police man just get stabbed?",0.0
o-dang_ethos_723,"They are forgetting Russell Crowe 's performance in A Beautiful Mind. I know schizophrenia, and it was spot-on.",0.0
o-dang_ethos_724,These were the days!,0.0
o-dang_ethos_725,"these videos may already feel long but their responses are cut so short and not given a true voice. I would love if you produced fuller videos so we, the viewers, can really hear what these people have to say because these are all topics that are not common among today’s people. It's rewarding to hear insight from both sides no matter the topic.",0.0
o-dang_ethos_726,These boys will then grow up with people making fun of them and they will then hate their parents for ruining their lives.,0.0
o-dang_ethos_727,There's not anything to refute because its just a massive cope lol.,0.0
o-dang_ethos_728,There's a lot of confusion about male/female vs. masculine/feminine.  They don't always line up.   And nobody seems to ask why there are so many more male to female transexuals than female to male?,0.0
o-dang_ethos_729,"There isn't too little land, there isn't inefficient land use, there aren't too restrictive land use policies, there are TOO MANY PEOPLE.",0.0
o-dang_ethos_730,There are so many errors XD,0.0
o-dang_ethos_731,Then the same people choosing the same answer,0.0
o-dang_ethos_732,The Veil of Isis is also a great song by The Sword.,0.0
o-dang_ethos_733,The pure misery in these men’s eyes it’s heart breaking. God bless them!,0.0
o-dang_ethos_734,The problem here is that the people don't listen to the people. I feel as if people on both sides would actually listen to one another they would learn something.,0.0
o-dang_ethos_735,"The most peaceful religions came from India like Buddhism, jainism etc.",0.0
o-dang_ethos_736,the guy (guessing) in the wheelchair was so sweet awh!!,0.0
o-dang_ethos_737,The girl in the thumbnail looks badass,0.0
o-dang_ethos_738,The girl in the dress reminds me of opal from bird box,0.0
o-dang_ethos_739,The eye contact never lies,0.0
o-dang_ethos_740,the engagement ring story outrages me more than it should have.,0.0
o-dang_ethos_741,The degree of improvement is amazing. My father donated stem cells to my uncle and cured his lymphoma. Stem cells are the future of medicine.,0.0
o-dang_ethos_742,The dark cloud is the side of you that you cannot fully understand but its your alter ego that you need to accept or you’ll be deprived of your superpowers.,0.0
o-dang_ethos_743,The blonde lady and the dude in the orange shirt had me quaking,0.0
o-dang_ethos_744,The 100 people that disliked this are just salty that we are stealing your dates.,0.0
o-dang_ethos_745,That's their problem and no one should interfere with their own way of life. If someone is unhappy they can try to escape.,0.0
o-dang_ethos_746,"That's Hip Hop. Not the sh***t they bring today. Where are the critical minds of our time. If no one will come out I'll do it myself. Racism, Oppression, Hate still is very much there in 2019.",0.0
o-dang_ethos_747,That's a terrible photo to use.,0.0
o-dang_ethos_748,that song is fucking awesome.,0.0
o-dang_ethos_749,that is the most beautiful right hook ive seen. what a hero!,0.0
o-dang_ethos_750,That hair cut makes you irresistible,0.0
o-dang_ethos_751,That guys chin strap bothers me man....idk why.,0.0
o-dang_ethos_752,Terrorists are not Muslims They are just using name of islam,0.0
o-dang_ethos_753,Terrorism has no religion Terrorism is a cancer need to be wipe out. RIP to all victims,0.0
o-dang_ethos_754,"Tell me now ""Whose the terrorists again ""???",0.0
o-dang_ethos_755,Technically ISIS is a CIA/US creation so...,0.0
o-dang_ethos_756,T-Rex mated with a donkey,0.0
o-dang_ethos_757,Sweden is so cool !,0.0
o-dang_ethos_758,Support gay pride,0.0
o-dang_ethos_759,STOP. DRINKING. COW. MILK.  Do people realize that for a cow to produce milk it has to get pregnant? and for people to have such milk the calf cant consume any of it? Do they realize that puss and blood is found in milk and that the milk at the grocery store is only 5 to 10% milk and the rest is just powder and water?  Gross.,0.0
o-dang_ethos_760,"Stop war. Lead, Radiation, chemicals is killing this earth.  Share, care, sympathy, and empathy most of all Love is needed in this world.",0.0
o-dang_ethos_761,Statistics show that if you support don lemon or you agree with him or if you think he's intelligent then you're overwhelmingly ignorant. Don't blame me that's just facts,0.0
o-dang_ethos_762,"Son, the greatest lesson I can teach you is this: Don't tell your troubles to others. Because if you tell ten people of the problem you are having. Seven of them won't care, two of them will laugh at you behind your back. One of them will tell you to deal with yourself.",0.0
o-dang_ethos_763,Some of the lyrics are wrong,0.0
o-dang_ethos_764,Society is fucked for sure. And that’s everyone’s fault,0.0
o-dang_ethos_765,"So when i scroll down to read/leave a comment and scroll back up they blue like thumbs up goes away, it has done this 4 times in a row now. Hmm is it just a glitch or does YouTube remove it when they think you will just leave the video without checking? This happens a lot but only on channels like this.",0.0
o-dang_ethos_766,So sorry about this bombing attack in Manchester. Innocent people just died,0.0
o-dang_ethos_767,So how long have you lived in your mother's basement?,0.0
o-dang_ethos_768,Slow down the cuts between shots. Way too fast.,0.0
o-dang_ethos_769,Short answer: if you are a murderer or child molester that is the natural choice.,0.0
o-dang_ethos_770,"She's a really courageous woman! She is one of the most impressive women I've ever listened to. I appreciate  her film, and I certainly wish her continued success and happiness. She is definitely a cut above both as a filmmaker, and most especially, as a person! She is an incrediblely remarkable woman!",0.0
o-dang_ethos_771,She the one being tense,0.0
o-dang_ethos_772,She is flawless. omfg,0.0
o-dang_ethos_773,"Salute to this woman in Hollywood! You are so human, my lady. I love you",0.0
o-dang_ethos_774,Responsibility is something that needs to grow inside of everyone,0.0
o-dang_ethos_775,relax and do something...wink wink. hahahahaha! totally enjoying your videos! you both are super yummy!,0.0
o-dang_ethos_776,Red pill activism should be a thing.,0.0
o-dang_ethos_777,Read this sentence slow,0.0
o-dang_ethos_778,put the speed on 1.5 its so good!,0.0
o-dang_ethos_779,Pokemon is the best game ever,0.0
o-dang_ethos_780,"People in 2019 keep it that of racism ???... I'm puertorican, my grandma is native, my grandpa black, my mom is ""mulata"" , my dad is white. I'm white skin green eyes, flat nose, big lips... Haha What raze should I date??... I gonna tell you something- I love all kind of womens all of shapes, but curvy, Latinas, white, black, asian, arabian. I dnt know but every single raze and person have different type of beauty.  So lets keep racism down in the floor and rise the love for the humanity. And everybody have the personal choose of dating who's more attractive to them.  I choose the mix between white and black. We call mulata...Happy life!!!",0.0
o-dang_ethos_781,"people have rights to follow there own religion, if they try to force people not the following there religion then that country running a dictatorship, hopefully soon there will be change in low by the international pressure,",0.0
o-dang_ethos_782,People hate you People think your ugly  People think your a horrible person Well guess what   No ones name is people,0.0
o-dang_ethos_783,"People are scared of change and things they don't know or understand! There's good and bad in every race, religion and culture!",0.0
o-dang_ethos_784,"People are individuals.  Look at character and behavior, obviously. Race? Meh. That tells you a genetic geographical trait, and that's about it.",0.0
o-dang_ethos_785,"Our world should be ashamed, the west should live with the knowledge that we did nothing to stop this until it was far too late.",0.0
o-dang_ethos_786,"Omg, Macklemore is iconic and I love him.",0.0
o-dang_ethos_787,Omg that is awesome so much hate but stay positive,0.0
o-dang_ethos_788,"OMG Lucas !! Such a great kid, such a big grow",0.0
o-dang_ethos_789,"Okay first of all Drag is not a fetish.  It can be but it's not inherently  meant to be.  It's performance art.  Its  a mature form of  performance art.  Its  literally grown ups playing dress up .  But yes it's highly sexualised as with anything catered to an adult audience so i think it's downright disgusting to bring your 5 year old child to a drag convention where literally companies  have booths selling sex toys.  Its not progressive to let your kids perform seductively infront of an audience, its creepy.",0.0
o-dang_ethos_790,Oh god F*CK I’m crying :’),0.0
o-dang_ethos_791,Not only the politicians are going into the wood chippers but also the police.,0.0
o-dang_ethos_792,"No shower for two days? I bet you smell like Doritos, Mountain dew and shameful sweat.",0.0
o-dang_ethos_793,No need to lip sync just get your mic and put it closer to you and you'll sound fine,0.0
o-dang_ethos_794,no fucking way a machine would recognize that shit LOL,0.0
o-dang_ethos_795,"No body can change their biological sex, but they can change their gender.",0.0
o-dang_ethos_796,"Nice concept, good story but poor act. Try harder next time",0.0
o-dang_ethos_797,"Next on your list, pierce your face with a katana.",0.0
o-dang_ethos_798,My sons school had someone in doing a talk for autism awareness he himself was autisic. He made aware that animals can be autisic too and introduced a picture of his pug lola whom is also autisic which I found interesting.  My 10 year old son is autisic,0.0
o-dang_ethos_799,"My smile is beaming, my skin is gleaming! YUH",0.0
o-dang_ethos_800,My grandma had a roommate who was a drag queen I had drag queen knwonledge at 11 and what was cool lol,0.0
o-dang_ethos_801,"My fav is to ask her out, explicitly defining it as a date.  Try it. It works.",0.0
o-dang_ethos_802,"My cousin has that, he's 7 but still can't talk properly like a 1 year old. He's sensitive to loud noise or crying noise. It's hard to talk to him but I still love him cuz he thinks of me as one of his favorite person besides his mother.",0.0
o-dang_ethos_803,My car is my love of my life. I fucking love this bitch. It's fast and it makes me feel complete ,0.0
o-dang_ethos_804,My best friend is muslim. And he is the best man in the world,0.0
o-dang_ethos_805,"Much love to you, thank you for your courage. Keep speaking your truth",0.0
o-dang_ethos_806,Moving from France to Spain will be a motherfucking big change,0.0
o-dang_ethos_807,Maybe I’m crazy. Maybe I’m not. I really don’t care if you try to fuck with my brain but ill stand strong bitch,0.0
o-dang_ethos_808,Masterful. Love & pain in this here post,0.0
o-dang_ethos_809,Love the videos,0.0
o-dang_ethos_810,LOVE IS LOVE  ROSES ARE REDS VIOLET ARE BLUE HAPPINESS IS ALL COLOR'S  LESBIAN IS BLESSING  BISEXUAL IS BEAUTIFUL  GAY IS MARVELOUS! ROSES ARE RED VIOLETS ARE BLUE  IM GAY AND SO ARE YOU AND WE ARE HAPPY THAT WAY    DON'T BE RUDE BE RESPECTFUL FOR LGBTQ PEOPLE ITS LOVE AND LOVE IS AMAZINGLY IMPORTANT AND BEAUTIFUL WE ARE ALL HUMANS AND WE ALL LOVE NO MATTER WHAT,0.0
o-dang_ethos_811,Love being roasted,0.0
o-dang_ethos_812,Lots of Loving ppl in world but unfortunately due to presence of few percentage of dead souls Make world Look like Hell,0.0
o-dang_ethos_813,Lots of haters out there and for no reason at all,0.0
o-dang_ethos_814,"Lmao, fucking hilarious",0.0
o-dang_ethos_815,Literally the reason why I'm deleting my Instagram account. Sick of this fakery.,0.0
o-dang_ethos_816,LILLY SINGH IS A QUEEN! Yay but when will be the next episode,0.0
o-dang_ethos_817,Lauren is SAVAGE. love her,0.0
o-dang_ethos_818,Lady Gaga is the Freddie Mercury of our generation,0.0
o-dang_ethos_819,Just wanna know how the fuck did this show up on my home on YouTube. So damn disturbing..,0.0
o-dang_ethos_820,Just kidding but I know how It feels,0.0
o-dang_ethos_821,Japanese culture is ancient and unique,0.0
o-dang_ethos_822,japan only rejected 99 they should reject all those mother fuckers,0.0
o-dang_ethos_823,"Ive had panic attacks due to nothing. Or at least i wouldnt know what wouldve triggered it. My question is, is that normal?",0.0
o-dang_ethos_824,Its a challenge can anyone do it in reality,0.0
o-dang_ethos_825,It's not guilt. It's stupidity on a scale unknown in human history.,0.0
o-dang_ethos_826,"It's like you can't do anything without someone saying it's wrong cause of other people ,it's a joke people.",0.0
o-dang_ethos_827,It should be humanity first before any country,0.0
o-dang_ethos_828,It is very easy in Seattle for a wheeler! but it is not the same in all towns and countries!Ôªø ,0.0
o-dang_ethos_829,It is time for Trump to find a natural death or somehow a bullet finds him and puts us out of his misery.,0.0
o-dang_ethos_830,"It doesn't matter if you're black or white, gay or straight, woman or man, trance,  disabled, Dyslexic or intelligent we all are people.  Quality!",0.0
o-dang_ethos_831,Islam is the true religion. believe it brothers,0.0
o-dang_ethos_832,Is there still a Job like this I would like to take it. Thats not a Joke!,0.0
o-dang_ethos_833,"Is that the dude who walked into the room, kissed the girl on the cheek, then left?",0.0
o-dang_ethos_834,"Incredibly fucking annoying voice, but reasonable arguments. I agree",0.0
o-dang_ethos_835,"In the UK, there is a maximum of five years prison sentence for this abuse .. whether male or female!  It is non-gender specific.  It does not matter who abuses the most, it happens to both genders, and the law does not discriminate by gender",0.0
o-dang_ethos_836,"In my opinion, God loves us all for who we are, no matter your sexuality, gender, races, religions or anything.  your actions and personalities count.",0.0
o-dang_ethos_837,"In a world full of hate remember to light up the darkness, as this world is but temporary.",0.0
o-dang_ethos_838,Im very glad to have friends,0.0
o-dang_ethos_839,Im lesbian and proud im happy my friends accept me but i dont know if my family does but i dont care what anyone says im proud to be a lesbian,0.0
o-dang_ethos_840,"Im from the philippines. When i go outside the country, they think im chinese but does it matter to me? Nope. Asians who grew up and living in Asia dont make a big deal bout this. Not sure why in America it's a different story.",0.0
o-dang_ethos_841,If you search 'couple goals' there's a picture of Danny & Aaron,0.0
o-dang_ethos_842,If you ever wake up one morning and want to smile because you're happy with being just who you are. Don't,0.0
o-dang_ethos_843,If they see the bully bulling her i would be     Hey here is the middle finger and i would record what they did so the can get in real trouble,0.0
o-dang_ethos_844,"If they are so much like family, why don' they treat them like family and sponsor thier petitions?",0.0
o-dang_ethos_845,If theres any Jikook shippers who ship them romantically...LIKE THIS VID AND THE COMMENT NOW,0.0
o-dang_ethos_846,Iconic woman she's done so much for the UN,0.0
o-dang_ethos_847,I’m very sad about this fucking situation with all this muslims,0.0
o-dang_ethos_848,I’m an arab and I can make a difference. And I see them as stylish people,0.0
o-dang_ethos_849,I’d like to see a because I’m black compilation video,0.0
o-dang_ethos_850,"I'm white, I'm proud to be white, I love diversity and people of all nations.... lets move on. :)",0.0
o-dang_ethos_851,I'm sick and tired of this black and white thing....can't we just stop and let's be happy for just one day.....we are all one let's stop this please... One love and peace.,0.0
o-dang_ethos_852,I'm glad someone finally also brought light on the pay gap in asian countries (description of video) because frankly often it is only focused on the US where the pay gap is really small already compared to asian countries. (in the US it's about 6%),0.0
o-dang_ethos_853,I'm a male I would fight for women rights because we all are human,0.0
o-dang_ethos_854,I'm a British born Muslim who helps Slovakians and other immigrants from that region. My faith has taught me to respect and honour.   These are strange times.,0.0
o-dang_ethos_855,I'm a bisexual but never had sex. I'm 31.,0.0
o-dang_ethos_856,"I'm  heterosexual and African by birth, by breed and by character... and a very traditional man, Xhosa to be precise. But i still believe in human rights... we are all equal, whatever  religion, ethnicity, demography, tribe or language... we are all equal. And one day people will be free enough to love and date whoever they wanna without prejudice and judgment. 2019‚Ä¶Viva human rights viva",0.0
o-dang_ethos_857,I would order a bucket of ice cold water so I can pour it on him,0.0
o-dang_ethos_858,I work 10 hour shifts starting at 4 am. I don't know if I can effectively cut caffeine.,0.0
o-dang_ethos_859,"I wish him the best, as well as his children.",0.0
o-dang_ethos_860,I wish everyone had a father like him so loving and caring,0.0
o-dang_ethos_861,I was just recently dancing in the club with this song oh man I was grabbing some ass that was blast next day my legs hurts so bad,0.0
o-dang_ethos_862,"I was hoping you'd post a new video!! I know you're busy, of course, but you're just so interesting, I wish you'd post moreÔªø",0.0
o-dang_ethos_863,"I was clinically depressed for a while and this blew my mind. Due to me having stress I don't say 'oh man I'm getting anxiety' or 'ugh I'm so depressed' because all that does is brings attention I don't want.  The fact that people make these illnesses a fashion merch makes me feel like everyone is looking in my or other people's directions. Memes are relatable,funny, and relieving. When he said 'Do people who post these memes have a mental illness or are they just doing it for ..' it made me wonder alot   Now Ik what people are capable of nowadays",0.0
o-dang_ethos_864,I want to draw you something but I do not know where to send it. Do you have an instagram? ^^,0.0
o-dang_ethos_865,I want people to throw Skittles at me at my wedding,0.0
o-dang_ethos_866,I very much appreciate the Asian woman's smarts.,0.0
o-dang_ethos_867,I think black and white are just labels. People can live together in piece despite colour dismatch,0.0
o-dang_ethos_868,I support lgbt… i want youre support for lgbt in pakistan,0.0
o-dang_ethos_869,I still have not come out to my family about  being Bieber and I'm just tearing up,0.0
o-dang_ethos_870,I ship you guys please get back together,0.0
o-dang_ethos_871,I remember that scene from the X-Files and it made me so mad √∞¬ü¬ò¬° Mulder WHY,0.0
o-dang_ethos_872,I really wanna be in a public experiment like this myself as I am a trans man. Happy I can at least watch WWYD doing it. Please do more experiments with trans men/ transgender people in general.,0.0
o-dang_ethos_873,"I really like a lot of what you said here. I feel like i can barely speak up about this side of the topic because people are quick to shut down those who try to be too serious about it.  'Anxiety' and 'depression' and 'mental illness' have almost become buzz words. It seems that a lot of people don't know how difficult it is to really suffer and feel out of control of it all.   As you spoke about, there's a fine line these days between awareness and influence. People get ideas in their heads and see the memes and the relateable content and start linking everything to their own lives. Before you know it, you've got perfectly healthy people being tainted by the world and people around them, imposing problems upon themselves and making life more difficult than it needs to be. It desensitises the whole situation and now I have people coming to me with real problems who don't want to speak up because of the upsurge in people talking about it. They feel they wouldn't be taken seriously. And that's horrible.   I do understand though that it's an impossible seesaw to balance since so many people are involved and so many minds with a million ideas and actions are impossible to control and have on the same wave length.",0.0
o-dang_ethos_874,I pray to the god of the heavens and the Earth bless the victims of Boko Haram.,0.0
o-dang_ethos_875,I love bi girls and lesbians,0.0
o-dang_ethos_876,"I just want to sit down with both of them, buy them a drink, and just talk. I don't care what it's about, they just seem like people who must be great to have a conversation with.",0.0
o-dang_ethos_877,I just love hypocrisy. Am I sick?,0.0
o-dang_ethos_878,I have started writing a book.,0.0
o-dang_ethos_879,"I have autism, yet i have alot of friends",0.0
o-dang_ethos_880,I have a schizophrenia and I fight alone,0.0
o-dang_ethos_881,I hate being alone at night. Its fucking creepy,0.0
o-dang_ethos_882,I got my first one today on my bday. I smoked too much weed. I thought I was going to die. Scariest shit ever. This is definitely useful so thank you.,0.0
o-dang_ethos_883,I feel so dumb I want to have even labeled them as disabled even if I knew them.... when I think of disabilities and especially in terms of affecting one's relationship I think of more like mental disabilities or so serious that you can't use ur body. Thank you for enlightening me and I'm sorry.,0.0
o-dang_ethos_884,I feel like they should give the reporter a pistol or something to protect himself,0.0
o-dang_ethos_885,"I fear any future hate crime victim may well be labeled as just ""pulling a smollett"".",0.0
o-dang_ethos_886,"I failed one little test and my mom got scared and said, ""You're moving with your auntie and uncle in Alaska.""",0.0
o-dang_ethos_887,I don't understand why people get mad at the things that he says he has  A right to his opinion Just because he doesn't agree with you that does not make him a monster or evil person. It's annoying in 2018 on you to 2019 people are operating with an extremely sensitive Ignorant mindset if you don't agree with them,0.0
o-dang_ethos_888,"I don't see why we don't just create a transgender category. Seems the most obvious and fair solution. Great athletes will still compete. And the playing field will be as level as can be.  I mean we create weight categories to maximise the fairness of boxing/mma fights. We recognise that just because two people are both male they compete at different levels.  We can do the same for transgender athletes, surely?",0.0
o-dang_ethos_889,I don't know but I don't trust  this guy's... It's all about the money... Plss let the dead in their world stop making shows...with his death..couse u didn't have ballssss when he was alive...,0.0
o-dang_ethos_890,"I don't have any facts, I don't have any Statistics, I am a Human Being The fuck is that even mean?",0.0
o-dang_ethos_891,"I don't care what people say these two fuckers are lying,the Facts are stacked against them I hope they going to pay for this smere campaign",0.0
o-dang_ethos_892,"I could not be as brave if I lost my son and husband, bless her strength and kind heart.",0.0
o-dang_ethos_893,I could just cuddle with him,0.0
o-dang_ethos_894,I cant understand why someone would think it's ok to bullie someone,0.0
o-dang_ethos_895,I cant be the only one that thinks this kinda sounds like make me cry by Noah Cyrus,0.0
o-dang_ethos_896,I can smell the failure through my phone screen,0.0
o-dang_ethos_897,i came from a small country in asia and not that much people doesnt know that every time i travel to somewhere else people ask me so are u chinese? or japanese? or korean? srly every country isnt china or japan or korea in asia,0.0
o-dang_ethos_898,I bet they had jobs.,0.0
o-dang_ethos_899,I am so sorry for all the people who disrespect all you guys and I wish I could do something  so they wouldn'. But I can' but you guys know  I love all you guys.â¤,0.0
o-dang_ethos_900,"I am proud to be white I cant believe that some of these people said that they weren't proud to be white?? I'm proud to be white. I didn't choose my race, so just own it. Be proud to be what your are. You're black? Be proud to be black. Being proud of one's race/culture isn't exclusive to just POC or anyone else. Again, you are what you are so just own it.",0.0
o-dang_ethos_901,I am possessed by deamons ,0.0
o-dang_ethos_902,I adore her voice. She is so talented. What a beat!,0.0
o-dang_ethos_903,How much is this lawyer getting paid to go through all of this? It's not that much money in the world to take up for this fool!,0.0
o-dang_ethos_904,"How do you wake up and think this is actually cool? Like do you honestly believe that the average person, who adheres to normal and basic societal rules, looks upon you respectably in any manner?",0.0
o-dang_ethos_905,Holy shit I want to go to a wedding with eight pugs! Are you kidding me? Eight pugs?! That's fucking amazing and nobody can convince me otherwise.,0.0
o-dang_ethos_906,hollywood is the most bizare sickest and evillest industry,0.0
o-dang_ethos_907,His eyebrows probably represent his parents relationship,0.0
o-dang_ethos_908,Hey dude. You re awesome. Pls teach me!!!,0.0
o-dang_ethos_909,hey baby you look like tinkerbell luhlulhulhulhulhluh,0.0
o-dang_ethos_910,Here in 2019. May history be on the right side this time.,0.0
o-dang_ethos_911,Her smile is SO beautiful omg! Continue being who you are!,0.0
o-dang_ethos_912,Head is the shape of a light bulb,0.0
o-dang_ethos_913,He's got the hottest man tits i've seen.,0.0
o-dang_ethos_914,He was so handsome in that era...he didn' use lipsticks at that time…,0.0
o-dang_ethos_915,He smiles while talking about drowning his own children,0.0
o-dang_ethos_916,He seems like the very talkative taxi driver,0.0
o-dang_ethos_917,He has lower iq than when water freezes,0.0
o-dang_ethos_918,Has anyone cried in front of their parents and feel totally ashamed and invaded afterwards ?,0.0
o-dang_ethos_919,Great video! Thank you √∞¬ü¬ô¬è,0.0
o-dang_ethos_920,Gosh you guys are getting less funny with each episode.,0.0
o-dang_ethos_921,Goosebumps when the beat drops üòä,0.0
o-dang_ethos_922,"Good for him! That's an EDUCATED man, right there!",0.0
o-dang_ethos_923,"God,my humble question to u almighty... Y u send them to earth to suffer?",0.0
o-dang_ethos_924,God bless you dears,0.0
o-dang_ethos_925,Girl:(anxiety attack)  Dog: you good bro?,0.0
o-dang_ethos_926,"Gay. Straight. Homo. Lesbian. How about 'People"". Hmmm. Love you ALL!",0.0
o-dang_ethos_927,Gas should be your preferred drink,0.0
o-dang_ethos_928,Fucking good punch dude,0.0
o-dang_ethos_929,For the static sound - what do you use for editing? I know it'¬Ä¬ôs annoying but if you use premiere pro you should be able to use decrackling to help a bit,0.0
o-dang_ethos_930,Finally someone who means what he says. It's been a year and I'm still cackling.,0.0
o-dang_ethos_931,Finally figured out where that voiceclip came from... I'¬Ä¬ôm so happy,0.0
o-dang_ethos_932,Fake news fake news,0.0
o-dang_ethos_933,Facing challenges is hard to go through.,0.0
o-dang_ethos_934,Every publicity is good publicity ha ? I'm here after watching leaving neverland i don't know he is guilty or not but in music he is a legend and no one can take that from him,0.0
o-dang_ethos_935,"Even watching it on screen feels intense....imagine what they would be feeling to witness this horror first hand. To just be there takes some courage, let alone even touching the dead.",0.0
o-dang_ethos_936,Even straight boys played with Barbies when they were kids!  Not an issue.,0.0
o-dang_ethos_937,"Equal pay message, um, says the guy who want socialism in the United States of America",0.0
o-dang_ethos_938,Enough is Enough,0.0
o-dang_ethos_939,dunno if this makes me disabled but I have asthma so if there was any running or stairs involved then il just die from suffocation in my own lungs haha xxx,0.0
o-dang_ethos_940,Dont do drugs kids...,0.0
o-dang_ethos_941,Don't ever kill yourself no matter what other people think or say about you it just matters what you think about yourself and how you feel,0.0
o-dang_ethos_942,Do you know why he is smiling because there is no “excretion law” in New Zealand! The max sentence he will receive from a judge is no more than 27 years in prison! Is this justice? Or because Muslims lives don't matter!???  :(((,0.0
o-dang_ethos_943,Do you know how much boys are in a abusive relationship right now? This disgusts me.,0.0
o-dang_ethos_944,Did anybody actually know that h3h3 was a reaction channel,0.0
o-dang_ethos_945,Depends on whether or not Ryan Reynolds is in the room,0.0
o-dang_ethos_946,"Delightful!  Brought back some memories . . . .   Have a wonderful week, guys!",0.0
o-dang_ethos_947,Damn that made me laugh!,0.0
o-dang_ethos_948,Dad doing her hair so cute !!!!,0.0
o-dang_ethos_949,Cutting fundings is just going to make the problem worse,0.0
o-dang_ethos_950,Conveniences are all the real,0.0
o-dang_ethos_951,congratu-fuckin-lations to all the pitbull owners who make it by without getting bitten. DO NOT ENCOURAGE PEOPLE TO FOLLOW IN YOUR FOOTSTEPS. i know people whose lives have been RUINED by these animals. regardless of your ''PACK MENTALITY'' these dogs are rage machines and your dodgeing a bullet every day they dont hurt your family.,0.0
o-dang_ethos_952,Civil rights movement for transgendered people,0.0
o-dang_ethos_953,"Children have no business developing their 'sexuality"". THEY ARE CHILDREN! LET THEM BE KIDS!",0.0
o-dang_ethos_954,"Child abuse, manipulation etc. What the hell are we transforming this world into??? How sick mind can people have and how stupid can others be to send their kids there???",0.0
o-dang_ethos_955,Certainly you can. You can make it illegal to use them. Boom. Done. It's solved.,0.0
o-dang_ethos_956,Can't wait for the music video!!!!!,0.0
o-dang_ethos_957,Can't tell if you're a pedophile victim or a pedophile.,0.0
o-dang_ethos_958,"Can' you all see how absurd it is? Calling all white people racist, calling all black people criminals, it's all the same. Why does race even matter? Why can' we judge terrible people not terrible white people?",0.0
o-dang_ethos_959,"can we not fucking explain the whole song and just appreciate billie's voice? she's a fucking angel man and she doesn' need explanations about her songs. just listen, and enjoy it.",0.0
o-dang_ethos_960,Can I get a shoutout pleaseeeeee I only have a little bit of people :(,0.0
o-dang_ethos_961,"Buy lethal guns ... Real ones, not toys!",0.0
o-dang_ethos_962,Buy a pc game call camp buddies trust me you haven'¬Ä¬ôt seen anything yet,0.0
o-dang_ethos_963,"Bruh I would fuckin love to film a video with Maurice man, he is like an older black version of me I swear to god",0.0
o-dang_ethos_964,broke my heart to see the young boy claim his allegiance,0.0
o-dang_ethos_965,Bro..your channel needs to grow man,0.0
o-dang_ethos_966,Bottles are beautiful on the inside and out,0.0
o-dang_ethos_967,"because people becomes evil easily, it is in our genes",0.0
o-dang_ethos_968,Beautiful in every way!,0.0
